eventName,year,finishPlace,adjustedTime,lane,screenFile,seed,boatLabel,adjustedTimeString,boatId,handicap,penalty,adjustedTimeDelta,rawTimeDelta,adjustedTimePercent,rawTimePercent,laneLong,penaltyCode,boatStatus,rawTimeString,handicapString,penaltyString,adjustedTimeDeltaString,rawTimeDeltaString,avg_age,adjustedTimePercentString,rawTimePercentString,photoId,composite,longName,displayNum,altTitle,sp1Delta,sp2Delta,sp3Delta,dtUpdated,sp1Label,sp2Label,sp3Label,sp4Label,distanceRowed,distanceDelta,distancePercent,detailsUrl,orderOfFinishPlace,sp4RawTime,sp1RawTime,sp1RawTimeString,sp1Location,sp1Distance,sp2RawTime,sp2RawTimeString,sp2Location,sp2Distance,sp3RawTime,sp3RawTimeString,sp3Location,sp3Distance,sp4RawTimeString,sp4Location,sp4Distance,orgCount,sp1Split,sp1Place,sp2Split,sp2Place,sp3Split,sp3Place,sp4Split,sp1SplitPlace,sp2SplitPlace,sp3SplitPlace,sp4SplitPlace,sp1SplitTimeString,sp2SplitTimeString,sp3SplitTimeString,sp4SplitTimeString,sp1MarginString,sp2MarginString,sp3MarginString,avgAge,orgName,marginComment,comment,divisionTitle
Men's Master Fours [40+],2021,4,1076545,3,303_1212120043658.png,A,"Tan, A.",17:56.545,2511,0,0,45382,45382,0.0440105,0.0440105,3,,,17:56.545,0.00,,0:45.382,0:45.382,44,4.40,4.40,0,,Lake Union,0,,45382,45382,45382,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,4th,1076545,254425,4:14.425,1,1100,596456,9:56.456,2,1500,895932,14:55.932,3,1400,17:56.545,4,800,1,254425,4,342031,4,299476,4,180613,0,0,0,0,4:14.425,5:42.031,4:59.476,3:00.613,0:45.382,0:45.382,0:45.382,44,Lake Union,,,
Men's Master Fours [40+],2021,5,1082373,6,338_1278760544618.png,A,"Bosch, B.",18:02.373,2649,0,0,51210,51210,0.04966237,0.04966237,6,,,18:02.373,0.00,,0:51.210,0:51.210,44,4.97,4.97,0,,Occoquan,0,,51210,51210,51210,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,5th,1082373,254702,4:14.702,1,1100,597408,9:57.408,2,1500,896948,14:56.948,3,1400,18:02.373,4,800,1,254702,5,342706,5,299540,5,185425,0,0,0,0,4:14.702,5:42.706,4:59.540,3:05.425,0:51.210,0:51.210,0:51.210,44,Occoquan,,,
Men's Master Fours [40+],2021,6,1087770,17,363_1211682834665.png,A,"Newell, W.",18:07.770,1475,0,0,56607,56607,0.05489627,0.05489627,17,,,18:07.770,0.00,,0:56.607,0:56.607,46,5.49,5.49,0,,Wilmington,0,,56607,56607,56607,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,6th,1087770,259610,4:19.610,1,1100,606132,10:06.132,2,1500,905043,15:05.043,3,1400,18:07.770,4,800,1,259610,6,346522,6,298911,6,182727,0,0,0,0,4:19.610,5:46.522,4:58.911,3:02.727,0:56.607,0:56.607,0:56.607,46,Wilmington,,,
Men's Master Fours [40+],2021,7,1103206,10,4026_1308594238905.png,A,"Moburg-Jones, A.",18:23.206,3789,0,0,72043,72043,0.06986577,0.06986577,10,,,18:23.206,0.00,,1:12.043,1:12.043,41,6.99,6.99,0,,North Adams,0,,72043,72043,72043,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,7th,1103206,259851,4:19.851,1,1100,610424,10:10.424,2,1500,914633,15:14.633,3,1400,18:23.206,4,800,1,259851,7,350573,7,304209,7,188573,0,0,0,0,4:19.851,5:50.573,5:04.209,3:08.573,1:12.043,1:12.043,1:12.043,41,North Adams,,,
Men's Master Fours [40+],2021,8,1121509,14,8867_1408915077563.png,A,"Stares, M.",18:41.509,3863,0,0,90346,90346,0.08761563,0.08761563,14,,,18:41.509,0.00,,1:30.346,1:30.346,47,8.76,8.76,0,,Tyrian,0,,90346,90346,90346,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,8th,1121509,260282,4:20.282,1,1100,619953,10:19.953,2,1500,932702,15:32.702,3,1400,18:41.509,4,800,1,260282,8,359671,8,312749,8,188807,0,0,0,0,4:20.282,5:59.671,5:12.749,3:08.807,1:30.346,1:30.346,1:30.346,47,Tyrian,,,
Men's Master Fours [40+],2021,9,1125532,4,1239_1450500201105.png,A,"Omar, T.",18:45.532,2232,0,0,94369,94369,0.09151705,0.09151705,4,,,18:45.532,0.00,,1:34.369,1:34.369,47,9.15,9.15,0,,Pocock,0,,94369,94369,94369,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,9th,1125532,264800,4:24.800,1,1100,621656,10:21.656,2,1500,932817,15:32.817,3,1400,18:45.532,4,800,1,264800,9,356856,9,311161,9,192715,0,0,0,0,4:24.800,5:56.856,5:11.161,3:12.715,1:34.369,1:34.369,1:34.369,47,Pocock,,,
Men's Master Fours [40+],2021,10,1146038,18,1251_1211682846923.png,A,"Stewart, F.",19:06.038,3160,0,0,114875,114875,0.11140334,0.11140334,18,,,19:06.038,0.00,,1:54.875,1:54.875,43,11.14,11.14,0,,Willamette RC,0,,114875,114875,114875,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,10th,1146038,264248,4:24.248,1,1100,632455,10:32.455,2,1500,954549,15:54.549,3,1400,19:06.038,4,800,1,264248,10,368207,10,322094,10,191489,0,0,0,0,4:24.248,6:08.207,5:22.094,3:11.489,1:54.875,1:54.875,1:54.875,43,Willamette RC,,,
Men's Master Fours [40+],2021,11,1156023,15,3054_1382591230894.png,A,"Blankstein, A.",19:16.023,2912,0,0,124860,124860,0.12108658,0.12108658,15,,,19:16.023,0.00,,2:04.860,2:04.860,41,12.11,12.11,0,,Chicago,0,,124860,124860,124860,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,11th,1156023,268982,4:28.982,1,1100,641374,10:41.374,2,1500,963697,16:03.697,3,1400,19:16.023,4,800,1,268982,11,372392,11,322323,11,192326,0,0,0,0,4:28.982,6:12.392,5:22.323,3:12.326,2:04.860,2:04.860,2:04.860,41,Chicago,,,Club
Men's Master Fours [40+],2021,12,1166767,11,2833_1430789624570.png,A,"Kuttelwascher, D.",19:26.767,2769,0,0,135604,135604,0.13150588,0.13150588,11,,,19:26.767,0.00,,2:15.604,2:15.604,47,13.15,13.15,0,,Nashville,0,,135604,135604,135604,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,12th,1166767,276749,4:36.749,1,1100,645134,10:45.134,2,1500,967526,16:07.526,3,1400,19:26.767,4,800,1,276749,12,368385,12,322392,12,199241,0,0,0,0,4:36.749,6:08.385,5:22.392,3:19.241,2:15.604,2:15.604,2:15.604,47,Nashville,,,
Men's Master Fours [40+],2021,13,1169405,9,9229_1428246931685.png,A,"Casey, K.",19:29.405,2239,0,0,138242,138242,0.13406415,0.13406415,9,,,19:29.405,0.00,,2:18.242,2:18.242,49,13.41,13.41,0,,Quinsigamond RC,0,,138242,138242,138242,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,13th,1169405,277652,4:37.652,1,1100,649094,10:49.094,2,1500,970207,16:10.207,3,1400,19:29.405,4,800,1,277652,13,371442,13,321113,13,199198,0,0,0,0,4:37.652,6:11.442,5:21.113,3:19.198,2:18.242,2:18.242,2:18.242,49,Quinsigamond RC,,,
Men's Master Fours [40+],2021,14,1128469,5,602_1211574853351.png,A,"Bolton, S.",18:48.469,3332,0,60000,97306,97306,0.09436529,0.09436529,5,03-NY,,18:48.469,0.00,1:00.000,1:37.306,1:37.306,50,9.44,9.44,0,,Texas Rowing Center,0,,97306,97306,97306,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,14th,1128469,277977,4:37.977,1,1100,626435,10:26.435,2,1500,936063,15:36.063,3,1400,18:48.469,4,800,1,277977,14,348458,14,309628,14,192406,0,0,0,0,4:37.977,5:48.458,5:09.628,3:12.406,1:37.306,1:37.306,1:37.306,50,Texas Rowing Center,,,
Men's Master Fours [40+],2021,15,1274233,12,2824_1253840758817.png,A,"Swagler, G.",21:14.233,2674,0,0,243070,243070,0.23572414,0.23572414,12,,,21:14.233,0.00,,4:03.070,4:03.070,53,23.57,23.57,0,,Genesee,0,,243070,243070,243070,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,15th,1274233,311814,5:11.814,1,1100,717784,11:57.784,2,1500,1069581,17:49.581,3,1400,21:14.233,4,800,1,311814,15,405970,15,351797,15,204652,0,0,0,0,5:11.814,6:45.970,5:51.797,3:24.652,4:03.070,4:03.070,4:03.070,53,Genesee,,,
Men's Master Fours [40+],2021,16,1298169,8,9519_1443841051002.png,A,"Gula, H.",21:38.169,4142,0,0,267006,267006,0.25893676,0.25893676,8,,,21:38.169,0.00,,4:27.006,4:27.006,49,25.89,25.89,0,,MA State Police,0,,267006,267006,267006,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,16th,1298169,303796,5:03.796,1,1100,712939,11:52.939,2,1500,1082723,18:02.723,3,1400,21:38.169,4,800,1,303796,16,409143,16,369784,16,215446,0,0,0,0,5:03.796,6:49.143,6:09.784,3:35.446,4:27.006,4:27.006,4:27.006,49,MA State Police,,,
Men's Master Fours [40+],2021,17,1308500,13,3843_1330176931156.png,A,"Warner, P.",21:48.500,3156,0,0,277337,277337,0.26895553,0.26895553,13,,,21:48.500,0.00,,4:37.337,4:37.337,51,26.90,26.90,0,,East Bay,0,,277337,277337,277337,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,17th,1308500,312514,5:12.514,1,1100,735281,12:15.281,2,1500,1092883,18:12.883,3,1400,21:48.500,4,800,1,312514,17,422767,17,357602,17,215617,0,0,0,0,5:12.514,7:02.767,5:57.602,3:35.617,4:37.337,4:37.337,4:37.337,51,East Bay,,,
Men's Master Fours [40+],2021,18,1222080,16,4947_1341950482893.png,A,"Ogg, A.",20:22.080,3984,0,120000,190917,190917,0.18514726,0.18514726,16,"08-NY, 08-SV",,20:22.080,0.00,2:00.000,3:10.917,3:10.917,40,18.51,18.51,0,,Coast Guard Academy Alumni,0,,190917,190917,190917,1635113105000,Riverside,Weld,CBC,Finish,0.0m,,,,18th,1222080,275835,4:35.835,1,1100,683680,11:23.680,2,1500,1019246,16:59.246,3,1400,20:22.080,4,800,1,275835,18,407845,18,335566,18,202834,0,0,0,0,4:35.835,6:47.845,5:35.566,3:22.834,3:10.917,3:10.917,3:10.917,40,Coast Guard Academy Alumni,,,
Men's Master Fours [40+],2022,1,995649,9,,A,"Lapage, P.",16:35.649,4996,0,0,0,0,0.0,0.0,9,,,16:35.649,0.00,,,,40,,,0,,Ex Nemo,0,,0,0,0,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,1st,995649,223967,3:43.967,1,1100,525457,8:45.457,2,1500,820055,13:40.055,3,1400,16:35.649,4,800,1,223967,1,301490,1,294598,1,175594,0,0,0,0,3:43.967,5:01.490,4:54.598,2:55.594,,,,40,Ex Nemo,,,
Men's Master Fours [40+],2022,2,1034749,1,722_1211574109030.png,A,"Price, B.",17:14.749,4308,0,0,39100,39100,0.039270867,0.039270867,1,,,17:14.749,0.00,,0:39.100,0:39.100,46,3.93,3.93,0,,Potomac,0,,39100,39100,39100,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,2nd,1034749,235637,3:55.637,1,1100,951664,15:51.664,2,1500,854430,14:14.430,3,1400,17:14.749,4,800,1,235637,2,716027,2,-97234,2,180319,0,0,0,0,3:55.637,11:56.027,-1:-37.-234,3:00.319,0:39.100,0:39.100,0:39.100,46,Potomac,,,
Men's Master Fours [40+],2022,3,1044759,2,,A,"McLaughlin, J.",17:24.759,522,0,0,49110,49110,0.049324613,0.049324613,2,,,17:24.759,0.00,,0:49.110,0:49.110,40,4.93,4.93,0,,Club Nautico De San Juan,0,,49110,49110,49110,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,3rd,1044759,236799,3:56.799,1,1100,937030,15:37.030,2,1500,863209,14:23.209,3,1400,17:24.759,4,800,1,236799,3,700231,3,-73821,3,181550,0,0,0,0,3:56.799,11:40.231,-1:-13.-821,3:01.550,0:49.110,0:49.110,0:49.110,40,Club Nautico De San Juan,,,
Men's Master Fours [40+],2022,4,1052671,10,4071_1310761138678.png,A,"Moore, E.",17:32.671,1,0,0,57022,57022,0.057271186,0.057271186,10,,,17:32.671,0.00,,0:57.022,0:57.022,46,5.73,5.73,0,,Leichhardt,0,,57022,57022,57022,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,4th,1052671,247312,4:07.312,1,1100,560725,9:20.725,2,1500,871183,14:31.183,3,1400,17:32.671,4,800,1,247312,4,313413,4,310458,4,181488,0,0,0,0,4:07.312,5:13.413,5:10.458,3:01.488,0:57.022,0:57.022,0:57.022,46,Leichhardt,,,
Men's Master Fours [40+],2022,5,1062173,5,338_1278760544618.png,A,"Bosch, B.",17:42.173,3789,0,0,66524,66524,0.06681471,0.06681471,5,,,17:42.173,0.00,,1:06.524,1:06.524,45,6.68,6.68,0,,Occoquan,0,,66524,66524,66524,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,5th,1062173,240021,4:00.021,1,1100,560066,9:20.066,2,1500,876554,14:36.554,3,1400,17:42.173,4,800,1,240021,5,320045,5,316488,5,185619,0,0,0,0,4:00.021,5:20.045,5:16.488,3:05.619,1:06.524,1:06.524,1:06.524,45,Occoquan,,,
Men's Master Fours [40+],2022,6,1078853,4,303_1212120043658.png,A,"Weber, C.",17:58.853,2958,0,0,83204,83204,0.083567604,0.083567604,4,,,17:58.853,0.00,,1:23.204,1:23.204,45,8.36,8.36,0,,Lake Union,0,,83204,83204,83204,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,6th,1078853,245115,4:05.115,1,1100,567469,9:27.469,2,1500,887961,14:47.961,3,1400,17:58.853,4,800,1,245115,6,322354,6,320492,6,190892,0,0,0,0,4:05.115,5:22.354,5:20.492,3:10.892,1:23.204,1:23.204,1:23.204,45,Lake Union,,,
Men's Master Fours [40+],2022,7,1087514,3,214_1211376727039.png,A,"Oldfield, D.",18:07.514,1220,0,0,91865,91865,0.09226645,0.09226645,3,,,18:07.514,0.00,,1:31.865,1:31.865,40,9.23,9.23,0,,Western Reserve,0,,91865,91865,91865,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,7th,1087514,239172,3:59.172,1,1100,558406,9:18.406,2,1500,895538,14:55.538,3,1400,18:07.514,4,800,1,239172,7,319234,7,337132,7,191976,0,0,0,0,3:59.172,5:19.234,5:37.132,3:11.976,1:31.865,1:31.865,1:31.865,40,Western Reserve,,,
Men's Master Fours [40+],2022,8,1091993,11,4894_1340741291335.png,A,"Bowyer, J.",18:11.993,2023,0,0,96344,96344,0.09676503,0.09676503,11,,,18:11.993,0.00,,1:36.344,1:36.344,45,9.68,9.68,0,,London,0,,96344,96344,96344,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,8th,1091993,248450,4:08.450,1,1100,575579,9:35.579,2,1500,897510,14:57.510,3,1400,18:11.993,4,800,1,248450,8,327129,8,321931,8,194483,0,0,0,0,4:08.450,5:27.129,5:21.931,3:14.483,1:36.344,1:36.344,1:36.344,45,London,,,
Men's Master Fours [40+],2022,9,1095767,7,1239_1450500201105.png,A,"Karney, J.",18:15.767,2073,0,0,100118,100118,0.10055552,0.10055552,7,,,18:15.767,0.00,,1:40.118,1:40.118,41,10.06,10.06,0,,Pocock,0,,100118,100118,100118,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,9th,1095767,244553,4:04.553,1,1100,574573,9:34.573,2,1500,900241,15:00.241,3,1400,18:15.767,4,800,1,244553,9,330020,9,325668,9,195526,0,0,0,0,4:04.553,5:30.020,5:25.668,3:15.526,1:40.118,1:40.118,1:40.118,41,Pocock,,,
Men's Master Fours [40+],2022,10,1112900,6,8867_1408915077563.png,A,"Gentry, T.",18:32.900,1934,0,0,117251,117251,0.117763385,0.117763385,6,,,18:32.900,0.00,,1:57.251,1:57.251,46,11.78,11.78,0,,Tyrian,0,,117251,117251,117251,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,10th,1112900,253142,4:13.142,1,1100,588582,9:48.582,2,1500,914220,15:14.220,3,1400,18:32.900,4,800,1,253142,10,335440,10,325638,10,198680,0,0,0,0,4:13.142,5:35.440,5:25.638,3:18.680,1:57.251,1:57.251,1:57.251,46,Tyrian,,,
Men's Master Fours [40+],2022,11,1121259,18,207_1211668021854.png,A,"Tseng, K.",18:41.259,4549,0,0,125610,125610,0.12615892,0.12615892,18,,,18:41.259,0.00,,2:05.610,2:05.610,40,12.62,12.62,0,,Green Lake,0,,125610,125610,125610,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,11th,1121259,250549,4:10.549,1,1100,586051,9:46.051,2,1500,916079,15:16.079,3,1400,18:41.259,4,800,1,250549,11,335502,11,330028,11,205180,0,0,0,0,4:10.549,5:35.502,5:30.028,3:25.180,2:05.610,2:05.610,2:05.610,40,Green Lake,,,
Men's Master Fours [40+],2022,12,1129673,14,2226_1382820741766.png,A,"Jones, R.",18:49.673,4833,0,0,134024,134024,0.13460968,0.13460968,14,,,18:49.673,0.00,,2:14.024,2:14.024,44,13.46,13.46,0,,Greenwich Crew,0,,134024,134024,134024,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,12th,1129673,257822,4:17.822,1,1100,596697,9:56.697,2,1500,930151,15:30.151,3,1400,18:49.673,4,800,1,257822,12,338875,12,333454,12,199522,0,0,0,0,4:17.822,5:38.875,5:33.454,3:19.522,2:14.024,2:14.024,2:14.024,44,Greenwich Crew,,,
Men's Master Fours [40+],2022,13,1140870,12,4809_1495480248182.png,A,"Simko, S.",19:00.870,4939,0,0,145221,145221,0.14585562,0.14585562,12,,,19:00.870,0.00,,2:25.221,2:25.221,46,14.59,14.59,0,,NU Alumni,0,,145221,145221,145221,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,13th,1140870,262171,4:22.171,1,1100,603724,10:03.724,2,1500,935830,15:35.830,3,1400,19:00.870,4,800,1,262171,13,341553,13,332106,13,205040,0,0,0,0,4:22.171,5:41.553,5:32.106,3:25.040,2:25.221,2:25.221,2:25.221,46,NU Alumni,,,
Men's Master Fours [40+],2022,14,1166787,19,229_1497614308305.png,A,"Dahmen, L.",19:26.787,5018,0,0,171138,171138,0.17188588,0.17188588,19,,,19:26.787,0.00,,2:51.138,2:51.138,43,17.19,17.19,0,,Cambridge,0,,171138,171138,171138,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,14th,1166787,265701,4:25.701,1,1100,612075,10:12.075,2,1500,954426,15:54.426,3,1400,19:26.787,4,800,1,265701,14,346374,14,342351,14,212361,0,0,0,0,4:25.701,5:46.374,5:42.351,3:32.361,2:51.138,2:51.138,2:51.138,43,Cambridge,,,
Men's Master Fours [40+],2022,15,1231348,8,9519_1443841051002.png,A,"Mahady, P.",20:31.348,5000,0,0,235699,235699,0.23672901,0.23672901,8,,,20:31.348,0.00,,3:55.699,3:55.699,41,23.67,23.67,0,,MA State Police,0,,235699,235699,235699,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,15th,1231348,279563,4:39.563,1,1100,650047,10:50.047,2,1500,1013384,16:53.384,3,1400,20:31.348,4,800,1,279563,15,370484,15,363337,15,217964,0,0,0,0,4:39.563,6:10.484,6:03.337,3:37.964,3:55.699,3:55.699,3:55.699,41,MA State Police,,,
Men's Master Fours [40+],2022,16,1242114,13,1440_1212272464464.png,A,"Higgins, S.",20:42.114,4566,0,0,246465,246465,0.24754205,0.24754205,13,,,20:42.114,0.00,,4:06.465,4:06.465,52,24.75,24.75,0,,Ottawa,0,,246465,246465,246465,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,16th,1242114,291064,4:51.064,1,1100,662024,11:02.024,2,1500,1023733,17:03.733,3,1400,20:42.114,4,800,1,291064,16,370960,16,361709,16,218381,0,0,0,0,4:51.064,6:10.960,6:01.709,3:38.381,4:06.465,4:06.465,4:06.465,52,Ottawa,,,
Men's Master Fours [40+],2022,17,1332998,17,8250_1402742456408.png,A,"Fontelo, J.",22:12.998,2965,0,60000,337349,277349,0.33882323,0.27856103,17,09-SC,,21:12.998,0.00,1:00.000,5:37.349,4:37.349,49,33.88,27.86,0,,Bergen County,0,,277349,277349,277349,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,17th,1272998,282908,4:42.908,1,1100,656640,10:56.640,2,1500,1050242,17:30.242,3,1400,21:12.998,4,800,1,282908,17,373732,17,393602,17,222756,0,0,0,0,4:42.908,6:13.732,6:33.602,3:42.756,4:37.349,4:37.349,4:37.349,49,Bergen County,,,
Men's Master Fours [40+],2022,18,1399175,15,1992_1211667611235.png,A,"Podlech, S.",23:19.175,4942,0,0,403526,403526,0.4052894,0.4052894,15,,,23:19.175,0.00,,6:43.526,6:43.526,50,40.53,40.53,0,,Gentle Giant,0,,403526,403526,403526,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,18th,1399175,306424,5:06.424,1,1100,718765,11:58.765,2,1500,1132836,18:52.836,3,1400,23:19.175,4,800,1,306424,18,412341,18,414071,18,266339,0,0,0,0,5:06.424,6:52.341,6:54.071,4:26.339,6:43.526,6:43.526,6:43.526,50,Gentle Giant,,,
Men's Master Fours [40+],2022,19,1423203,16,364_1375215853220.png,A,"Bedard, M.",23:43.203,3893,0,120000,427554,307554,0.4294224,0.308898,16,"09-NY, 09-SC",,21:43.203,0.00,2:00.000,7:07.554,5:07.554,52,42.94,30.89,0,,CRI,0,,307554,307554,307554,1666557077000,Riverside,Weld,CBC,Finish,0.0m,,,,19th,1303203,294143,4:54.143,1,1100,673031,11:13.031,2,1500,1072889,17:52.889,3,1400,21:43.203,4,800,1,294143,19,378888,19,399858,19,230314,0,0,0,0,4:54.143,6:18.888,6:39.858,3:50.314,5:07.554,5:07.554,5:07.554,52,CRI,,,
Men's Master Fours [40+],2023,1,1001654,3,,A,"winters, e.",16:41.654,678,0,0,0,0,0.0,0.0,3,,,16:41.654,0.00,,,,40,,,0,,Club Nautico De San Juan,0,,0,0,0,1697928784000,Riverside,Weld,CBC,Finish,0.0m,,,,1st,1001654,229563,3:49.563,1,1100,558893,9:18.893,2,1500,836103,13:56.103,3,1400,16:41.654,4,800,1,229563,1,329330,1,277210,1,165551,0,0,0,0,3:49.563,5:29.330,4:37.210,2:45.551,,,,40,Club Nautico De San Juan,,,
Men's Master Fours [40+],2023,2,1010971,1,,A,"Blomquist, M.",16:50.971,4624,0,0,9317,9317,0.009301615,0.009301615,1,,,16:50.971,0.00,,0:09.317,0:09.317,40,0.93,0.93,0,,Ex Nemo,0,,9317,9317,9317,1697928784000,Riverside,Weld,CBC,Finish,0.0m,,,,2nd,1010971,225240,3:45.240,1,1100,555993,9:15.993,2,1500,840635,14:00.635,3,1400,16:50.971,4,800,1,225240,2,330753,2,284642,2,170336,0,0,0,0,3:45.240,5:30.753,4:44.642,2:50.336,0:09.317,0:09.317,0:09.317,40,Ex Nemo,,,
Men's Master Fours [40+],2023,3,1040410,2,722_1211574109030.png,A,"Price, B.",17:20.410,4329,0,0,38756,38756,0.038692005,0.038692005,2,,,17:20.410,0.00,,0:38.756,0:38.756,46,3.87,3.87,0,,Potomac,0,,38756,38756,38756,1697928784000,Riverside,Weld,CBC,Finish,0.0m,,,,3rd,1040410,233299,3:53.299,1,1100,579294,9:39.294,2,1500,867959,14:27.959,3,1400,17:20.410,4,800,1,233299,3,345995,3,288665,3,172451,0,0,0,0,3:53.299,5:45.995,4:48.665,2:52.451,0:38.756,0:38.756,0:38.756,46,Potomac,,,
Men's Master Fours [40+],2023,4,1041492,15,540_1212120113487.png,A,"Powers, J.",17:21.492,5145,0,0,39838,39838,0.039772216,0.039772216,15,,,17:21.492,0.00,,0:39.838,0:39.838,42,3.98,3.98,0,,Minneapolis Rowing Club,0,,39838,39838,39838,1697928785000,Riverside,Weld,CBC,Finish,0.0m,,,,4th,1041492,239916,3:59.916,1,1100,577418,9:37.418,2,1500,868687,14:28.687,3,1400,17:21.492,4,800,1,239916,4,337502,4,291269,4,172805,0,0,0,0,3:59.916,5:37.502,4:51.269,2:52.805,0:39.838,0:39.838,0:39.838,42,Minneapolis Rowing Club,,,
Men's Master Fours [40+],2023,5,1048490,4,214_1211376727039.png,A,"Oldfield, D.",17:28.490,3293,0,0,46836,46836,0.046758663,0.046758663,4,,,17:28.490,0.00,,0:46.836,0:46.836,43,4.68,4.68,0,,Western Reserve,0,,46836,46836,46836,1697928784000,Riverside,Weld,CBC,Finish,0.0m,,,,5th,1048490,239158,3:59.158,1,1100,578116,9:38.116,2,1500,873241,14:33.241,3,1400,17:28.490,4,800,1,239158,5,338958,5,295125,5,175249,0,0,0,0,3:59.158,5:38.958,4:55.125,2:55.249,0:46.836,0:46.836,0:46.836,43,Western Reserve,,,
Men's Master Fours [40+],2023,6,1069261,16,3054_1382591230894.png,A,"Wagner, A.",17:49.261,4093,0,0,67607,67607,0.06749536,0.06749536,16,,,17:49.261,0.00,,1:07.607,1:07.607,41,6.75,6.75,0,,Chicago,0,,67607,67607,67607,1697928785000,Riverside,Weld,CBC,Finish,0.0m,,,,6th,1069261,245824,4:05.824,1,1100,592516,9:52.516,2,1500,891275,14:51.275,3,1400,17:49.261,4,800,1,245824,6,346692,6,298759,6,177986,0,0,0,0,4:05.824,5:46.692,4:58.759,2:57.986,1:07.607,1:07.607,1:07.607,41,Chicago,,,
Men's Master Fours [40+],2023,7,1090742,18,4843_1339354682944.png,A,"Blackham, D.",18:10.742,30,0,0,89088,89088,0.08894089,0.08894089,18,,,18:10.742,0.00,,1:29.088,1:29.088,40,8.89,8.89,0,,Rex,0,,89088,89088,89088,1697928785000,Riverside,Weld,CBC,Finish,0.0m,,,,7th,1090742,253281,4:13.281,1,1100,604396,10:04.396,2,1500,908873,15:08.873,3,1400,18:10.742,4,800,1,253281,7,351115,7,304477,7,181869,0,0,0,0,4:13.281,5:51.115,5:04.477,3:01.869,1:29.088,1:29.088,1:29.088,40,Rex,,,
Men's Master Fours [40+],2023,8,1101439,12,1912_1255922041663.png,A,"Middleton, T.",18:21.439,561,0,0,99785,99785,0.09962023,0.09962023,12,,,18:21.439,0.00,,1:39.785,1:39.785,43,9.96,9.96,0,,Molesey,0,,99785,99785,99785,1697928785000,Riverside,Weld,CBC,Finish,0.0m,,,,8th,1101439,233639,3:53.639,1,1100,640905,10:40.905,2,1500,929464,15:29.464,3,1400,18:21.439,4,800,1,233639,8,407266,8,288559,8,171975,0,0,0,0,3:53.639,6:47.266,4:48.559,2:51.975,1:39.785,1:39.785,1:39.785,43,Molesey,,,
Men's Master Fours [40+],2023,9,1103784,6,8867_1408915077563.png,A,"Stares, M.",18:23.784,2712,0,0,102130,102130,0.10196136,0.10196136,6,,,18:23.784,0.00,,1:42.130,1:42.130,42,10.20,10.20,0,,Tyrian,0,,102130,102130,102130,1697928784000,Riverside,Weld,CBC,Finish,0.0m,,,,9th,1103784,253144,4:13.144,1,1100,609870,10:09.870,2,1500,919400,15:19.400,3,1400,18:23.784,4,800,1,253144,9,356726,9,309530,9,184384,0,0,0,0,4:13.144,5:56.726,5:09.530,3:04.384,1:42.130,1:42.130,1:42.130,42,Tyrian,,,
Men's Master Fours [40+],2023,10,1104703,7,364_1375215853220.png,A,"Arnold, A.",18:24.703,4799,0,0,103049,103049,0.10287884,0.10287884,7,,,18:24.703,0.00,,1:43.049,1:43.049,41,10.29,10.29,0,,CRI,0,,103049,103049,103049,1697928785000,Riverside,Weld,CBC,Finish,0.0m,,,,10th,1104703,254897,4:14.897,1,1100,608806,10:08.806,2,1500,919635,15:19.635,3,1400,18:24.703,4,800,1,254897,10,353909,10,310829,10,185068,0,0,0,0,4:14.897,5:53.909,5:10.829,3:05.068,1:43.049,1:43.049,1:43.049,41,CRI,,,
